AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-32768.0,-32296.0,-32768.0,2392.0,31132.0,-18401.0
-32768.0,-32768.0,32767.0,32767.0,21401.0,-31855.0
19984.0,7848.0,32767.0,-3315.0,32767.0,-26020.0
32767.0,26652.0,32767.0,1690.0,16647.0,-12490.0
32767.0,22740.0,32767.0,276.0,-24297.0,19071.0
8744.0,2040.0,21968.0,-4828.0,-32768.0,32767.0
-25216.0,-23876.0,-15176.0,1571.0,-32768.0,29645.0
-32768.0,-30960.0,-32768.0,1939.0,1860.0,5129.0
-32768.0,-27428.0,-32768.0,11089.0,32767.0,-19815.0
-5460.0,-13512.0,22204.0,3471.0,32767.0,-32768.0
32767.0,8852.0,32767.0,-2401.0,32767.0,-30580.0
32767.0,30812.0,32767.0,6922.0,6187.0,-6325.0
32767.0,22956.0,32767.0,-2596.0,-32768.0,31560.0
-2256.0,3012.0,15312.0,3494.0,-32768.0,32767.0
-32768.0,-30392.0,-29288.0,4188.0,-32768.0,15172.0
-32768.0,-32768.0,-32768.0,7776.0,11795.0,-6999.0
-24396.0,-29300.0,-15188.0,2916.0,32767.0,-27725.0
-980.0,-18232.0,11284.0,-10655.0,32767.0,-29178.0
32767.0,13312.0,32767.0,-5731.0,32767.0,-21911.0
32767.0,32767.0,32767.0,-5692.0,8613.0,-95.0
32668.0,17640.0,32767.0,-666.0,-32768.0,32740.0
1052.0,1308.0,23348.0,9997.0,-32768.0,32767.0
-21596.0,-23000.0,-10140.0,6596.0,-32768.0,30148.0
-32768.0,-32220.0,-32768.0,4807.0,-5239.0,8647.0
-32768.0,-31076.0,-32768.0,9054.0,32767.0,-26290.0
-15704.0,-16132.0,17872.0,-12005.0,32767.0,-32768.0
32767.0,8728.0,32767.0,-3600.0,32767.0,-26843.0
32767.0,30092.0,32767.0,4697.0,14857.0,-4660.0
32767.0,16548.0,32767.0,-921.0,-30287.0,32767.0
-1512.0,-5696.0,4632.0,-1057.0,-32768.0,32767.0
-32768.0,-32768.0,-32768.0,5626.0,-20164.0,13445.0
-32768.0,-32768.0,-32768.0,5466.0,31476.0,-18838.0
-18600.0,-27872.0,14352.0,5708.0,32767.0,-32768.0
24580.0,3048.0,32256.0,-10063.0,32767.0,-31448.0
32767.0,29328.0,32767.0,-2998.0,22114.0,-11257.0
32767.0,19548.0,32767.0,-3257.0,-22942.0,26234.0
20776.0,-6236.0,19584.0,-10447.0,-32768.0,32767.0
-26940.0,-26552.0,-20764.0,-3148.0,-32768.0,30782.0
-32768.0,-32768.0,-32768.0,1428.0,18425.0,158.0
-27848.0,-20608.0,-12876.0,13108.0,32767.0,-29505.0
-4072.0,-5508.0,28676.0,-552.0,32767.0,-32768.0
32767.0,18240.0,32767.0,494.0,32767.0,-24301.0
32767.0,25896.0,32767.0,-2436.0,4556.0,3469.0
25028.0,10296.0,32767.0,-3078.0,-32768.0,32767.0
-10660.0,-10324.0,4228.0,-1771.0,-32768.0,32767.0
-32768.0,-31268.0,-32768.0,-543.0,-8728.0,21409.0
-32768.0,-32564.0,-32768.0,12278.0,32767.0,-17021.0
-17296.0,-16316.0,13140.0,21441.0,32767.0,-32768.0
12496.0,-520.0,32767.0,11576.0,32767.0,-32768.0
32767.0,31944.0,32767.0,7047.0,32767.0,-19468.0
32767.0,30320.0,32767.0,-5188.0,-23848.0,22942.0
4740.0,636.0,30480.0,-18283.0,-32768.0,32767.0
-30848.0,-19324.0,-11472.0,-3206.0,-32768.0,32767.0
-32768.0,-32768.0,-32768.0,3348.0,8559.0,1845.0
-32768.0,-29644.0,-20528.0,15953.0,32767.0,-32636.0
-21144.0,-15224.0,23004.0,7050.0,32767.0,-32768.0
22636.0,1512.0,32767.0,1545.0,32767.0,-32768.0
32767.0,22148.0,32767.0,-1234.0,18191.0,-20111.0
32767.0,17036.0,32767.0,-7689.0,-24365.0,26216.0
3396.0,-2764.0,28124.0,-18999.0,-32768.0,32767.0
-32768.0,-21044.0,-22048.0,-9289.0,-32768.0,32767.0
-32768.0,-32768.0,-32768.0,5439.0,23366.0,7512.0
