AccX,AccY,AccZ,GyroX,GyroY,GyroZ
3484.0,4908.0,23412.0,-8807.0,-9285.0,-11774.0
4808.0,608.0,19564.0,-5959.0,-7292.0,-13847.0
5108.0,-2716.0,15076.0,285.0,5049.0,-9175.0
4856.0,-7136.0,14720.0,1913.0,12918.0,-5328.0
4212.0,-7800.0,12768.0,3689.0,13333.0,1597.0
3072.0,-6160.0,12044.0,7210.0,9347.0,8504.0
1360.0,-1468.0,10576.0,11178.0,4476.0,11127.0
920.0,3708.0,14004.0,6758.0,-1352.0,13673.0
28.0,9672.0,19572.0,1841.0,-6354.0,13242.0
-236.0,13980.0,23092.0,-2336.0,-8552.0,6442.0
2920.0,7644.0,22716.0,-7255.0,-10172.0,-10660.0
3696.0,2096.0,20624.0,-10391.0,-10151.0,-18872.0
6912.0,-4912.0,14604.0,-8459.0,-304.0,-14246.0
5364.0,-10944.0,10308.0,-3131.0,12384.0,-6317.0
4280.0,-7988.0,7928.0,9860.0,16366.0,4935.0
2680.0,-3908.0,14032.0,14631.0,10701.0,10752.0
2184.0,464.0,14980.0,11295.0,4014.0,12324.0
640.0,9828.0,16852.0,7316.0,-1044.0,13387.0
-328.0,14812.0,22428.0,-4703.0,-5670.0,9888.0
2404.0,8824.0,21852.0,-1714.0,-7905.0,-1229.0
3844.0,36.0,20612.0,-9914.0,-11874.0,-18718.0
6744.0,-3636.0,18084.0,-5808.0,-11627.0,-17105.0
7404.0,-9204.0,11976.0,-1315.0,2204.0,-7067.0
4624.0,-6268.0,8864.0,6753.0,14745.0,2548.0
3092.0,-3008.0,13020.0,12523.0,14761.0,7563.0
2940.0,-900.0,13960.0,10674.0,8529.0,7144.0
2116.0,5080.0,12964.0,9410.0,3058.0,7426.0
644.0,8976.0,17176.0,2614.0,-2585.0,8018.0
904.0,10276.0,24592.0,-2536.0,-6846.0,3785.0
6112.0,4092.0,22728.0,-7199.0,-10871.0,-7266.0
5736.0,-1440.0,20852.0,-12422.0,-10684.0,-16393.0
5472.0,-3696.0,15400.0,-5820.0,-1365.0,-12359.0
6004.0,-4536.0,12384.0,2844.0,11074.0,-752.0
3788.0,-4548.0,13600.0,8146.0,15146.0,4290.0
3704.0,-1308.0,15232.0,8890.0,11523.0,5835.0
2828.0,-900.0,14348.0,10063.0,6280.0,5176.0
2636.0,2712.0,13292.0,9423.0,2835.0,4735.0
2548.0,6196.0,15352.0,2003.0,-867.0,5917.0
1288.0,8120.0,22632.0,-2849.0,-8684.0,3913.0
3932.0,4924.0,24096.0,-6538.0,-14074.0,-3510.0
6720.0,-1124.0,21088.0,-11996.0,-10335.0,-12801.0
7544.0,-5064.0,15664.0,-9915.0,-622.0,-12373.0
6008.0,-7508.0,7820.0,2294.0,12187.0,-1314.0
3608.0,-5552.0,7556.0,15362.0,16736.0,7145.0
2700.0,-1324.0,10784.0,16426.0,12294.0,10450.0
1024.0,3660.0,14444.0,6821.0,4477.0,10794.0
396.0,14152.0,22348.0,1796.0,-3932.0,11302.0
1588.0,12236.0,23312.0,-1883.0,-8761.0,5838.0
4716.0,4324.0,21176.0,-8188.0,-10217.0,-11300.0
5592.0,-1500.0,20500.0,-12876.0,-12705.0,-20217.0
7288.0,-6692.0,15372.0,-10835.0,-7255.0,-15343.0
6540.0,-10112.0,7492.0,-894.0,4586.0,-5274.0
4544.0,-5800.0,9752.0,12933.0,13421.0,7874.0
4836.0,-2148.0,14616.0,10334.0,11967.0,13831.0
3948.0,1832.0,15184.0,12450.0,8490.0,13497.0
2424.0,9448.0,17388.0,12263.0,4815.0,11754.0
124.0,15120.0,20268.0,3435.0,1748.0,9572.0
2668.0,7336.0,22316.0,-5449.0,-4114.0,-2148.0
5124.0,312.0,22360.0,-12473.0,-11045.0,-17629.0
7080.0,-6472.0,19336.0,-15884.0,-13311.0,-19924.0
7348.0,-8692.0,9856.0,-10326.0,-1564.0,-9245.0
5312.0,-5068.0,7872.0,12503.0,13337.0,4982.0
3676.0,-3948.0,13060.0,15116.0,15556.0,9652.0
3184.0,676.0,12876.0,11963.0,12237.0,8739.0
2308.0,6420.0,13440.0,13739.0,9001.0,8057.0
-32.0,11292.0,17664.0,10246.0,3149.0,8242.0
1700.0,11088.0,25388.0,2937.0,-4508.0,3365.0
5336.0,1888.0,23436.0,-14378.0,-11503.0,-11613.0
5748.0,-2468.0,20692.0,-22190.0,-13016.0,-19904.0
7040.0,-5624.0,13976.0,-11265.0,-4784.0,-12817.0
5780.0,-4380.0,9520.0,9846.0,8443.0,-997.0
3556.0,-2752.0,12024.0,14920.0,15807.0,6568.0
