AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1716.0,-4156.0,23664.0,-10111.0,-2642.0,4565.0
-876.0,680.0,17032.0,-6378.0,-5541.0,2951.0
1028.0,-804.0,15268.0,-2768.0,-842.0,4734.0
2896.0,-7012.0,17688.0,-3265.0,718.0,2578.0
2200.0,-12388.0,17088.0,-5323.0,-799.0,-1292.0
-916.0,-5824.0,12156.0,-2833.0,90.0,-6926.0
332.0,-932.0,11952.0,-2359.0,9876.0,-10053.0
1840.0,1576.0,16340.0,-7548.0,17379.0,-11798.0
580.0,1940.0,16780.0,-14918.0,17199.0,-11817.0
-392.0,5424.0,16496.0,-22715.0,18735.0,-8248.0
-596.0,3008.0,20896.0,-14668.0,18234.0,-3380.0
736.0,-4680.0,23476.0,-4082.0,11221.0,-2326.0
556.0,-6572.0,23404.0,-3532.0,2881.0,-6730.0
12.0,-1340.0,18372.0,-2133.0,-5691.0,-8457.0
-1196.0,2576.0,14024.0,-3608.0,-2979.0,-5801.0
-1132.0,4104.0,12788.0,-9220.0,-996.0,-516.0
-1288.0,52.0,10772.0,-7838.0,236.0,6467.0
572.0,-10304.0,16996.0,15439.0,3920.0,1744.0
-444.0,-6332.0,18720.0,24835.0,2938.0,-7051.0
-1116.0,-2948.0,15772.0,21738.0,506.0,-7436.0
-2696.0,-904.0,14624.0,19797.0,-1556.0,-6302.0
-1108.0,2436.0,17680.0,2164.0,-2105.0,-2225.0
-956.0,6512.0,19552.0,-22989.0,-1211.0,5327.0
-2660.0,4400.0,17956.0,-32768.0,-3785.0,13516.0
-2284.0,-3448.0,18864.0,-32768.0,-3445.0,13111.0
-1592.0,-6144.0,12772.0,-9216.0,-10113.0,8935.0
-1908.0,-13672.0,6084.0,17504.0,-12713.0,7776.0
48.0,-20544.0,6692.0,20970.0,-4392.0,-279.0
1792.0,-19252.0,12548.0,23004.0,7798.0,-12720.0
2132.0,-15388.0,22212.0,11887.0,10274.0,-17857.0
1260.0,-13384.0,20852.0,1563.0,5599.0,-18090.0
552.0,-7132.0,13724.0,2657.0,2056.0,-17788.0
-468.0,-9864.0,10280.0,6444.0,1177.0,-16741.0
-736.0,-13444.0,9632.0,8888.0,2008.0,-19195.0
-2752.0,-12124.0,10736.0,7814.0,4764.0,-22930.0
-3984.0,-4728.0,11592.0,1560.0,8431.0,-25348.0
-2988.0,2604.0,12160.0,1711.0,12612.0,-22678.0
-1116.0,1524.0,16224.0,2382.0,15172.0,-16385.0
-2720.0,-5012.0,19836.0,8103.0,11333.0,-16081.0
-2332.0,-3088.0,20632.0,4136.0,6387.0,-15679.0
-2956.0,-24.0,17856.0,-2267.0,3184.0,-13083.0
-2496.0,1244.0,17684.0,-3389.0,3291.0,-10445.0
-2984.0,-2596.0,19408.0,-2576.0,2280.0,-8604.0
-2892.0,-2264.0,17084.0,-4056.0,-103.0,-8405.0
-2464.0,-48.0,15776.0,1189.0,392.0,-8178.0
-2792.0,-564.0,15932.0,1614.0,668.0,-4848.0
-3260.0,-2600.0,14476.0,2856.0,1775.0,-4634.0
-2832.0,716.0,14496.0,10093.0,4226.0,-6777.0
-2396.0,5376.0,15676.0,8210.0,7363.0,-2866.0
-1512.0,10184.0,23344.0,8175.0,-6133.0,22988.0
-1680.0,-10612.0,27240.0,4737.0,-10359.0,16447.0
1068.0,-13176.0,16768.0,4575.0,-13705.0,2810.0
216.0,-7768.0,5368.0,653.0,-5356.0,-8896.0
-1276.0,31328.0,20828.0,-4989.0,-114.0,6629.0
3384.0,-12100.0,12788.0,11038.0,7807.0,-11010.0
5844.0,-4644.0,20712.0,-3712.0,10959.0,-6183.0
-456.0,-5408.0,24028.0,-1250.0,-62.0,526.0
-3092.0,-6316.0,11204.0,12075.0,-3477.0,-9407.0
3024.0,5692.0,17068.0,12612.0,1297.0,-12081.0
5212.0,3696.0,7948.0,255.0,6415.0,-2060.0
3828.0,-892.0,12676.0,-6003.0,18227.0,14350.0
-1092.0,-1732.0,18640.0,143.0,7507.0,13662.0
-384.0,-88.0,21000.0,21720.0,14978.0,-2372.0
196.0,-2060.0,23120.0,25137.0,9798.0,-16021.0
-1976.0,-3372.0,25896.0,128.0,5952.0,-12690.0
-4240.0,-608.0,22100.0,-6389.0,6179.0,2314.0
-3408.0,-2608.0,17796.0,-7131.0,5741.0,14885.0
-892.0,712.0,14128.0,1884.0,1978.0,18349.0
-8.0,916.0,9480.0,9903.0,2093.0,11251.0
328.0,1460.0,6648.0,9995.0,5293.0,3398.0
1096.0,3112.0,5620.0,4848.0,6741.0,-1160.0
336.0,1772.0,6964.0,-4622.0,7959.0,-5724.0
-2348.0,-1208.0,12724.0,-6295.0,1499.0,-7449.0
-3856.0,-2988.0,24176.0,-4658.0,-12861.0,-6154.0
-5080.0,-3812.0,28328.0,-5307.0,-18182.0,-4110.0
-3712.0,-3588.0,29188.0,-3615.0,-13946.0,-2716.0
-584.0,-2964.0,23704.0,2028.0,-4767.0,-1845.0
792.0,-1896.0,17640.0,2171.0,4077.0,91.0
852.0,508.0,11672.0,9391.0,14287.0,3978.0
244.0,1140.0,10252.0,11584.0,18263.0,5026.0
-784.0,1136.0,9932.0,12091.0,17164.0,3011.0
-1952.0,1636.0,11196.0,11713.0,12263.0,175.0
-2060.0,2416.0,14964.0,5870.0,5156.0,-3236.0
-1916.0,472.0,16632.0,-308.0,-686.0,-6697.0
-4340.0,-1028.0,20768.0,-2992.0,-4742.0,-7380.0
-6064.0,-2468.0,24732.0,-5104.0,-8551.0,-4698.0
-3956.0,-2272.0,23388.0,-2748.0,-6484.0,1680.0
-1888.0,-432.0,19796.0,-1349.0,-1322.0,5303.0
-480.0,776.0,15536.0,4312.0,2960.0,5323.0
-440.0,1616.0,12248.0,6800.0,5222.0,3659.0
-1180.0,1428.0,12124.0,6880.0,3651.0,1703.0
