AccX,AccY,AccZ,GyroX,GyroY,GyroZ
3244.0,3240.0,14920.0,3969.0,2871.0,644.0
3840.0,1608.0,16912.0,-3360.0,3406.0,629.0
5540.0,-1180.0,19552.0,-20155.0,-792.0,-8766.0
4352.0,-1700.0,16460.0,-15590.0,4258.0,-7794.0
3624.0,-500.0,18104.0,3342.0,5628.0,2769.0
4036.0,1660.0,18424.0,5579.0,2551.0,7017.0
3616.0,412.0,16380.0,-4582.0,3105.0,1951.0
3128.0,1960.0,15532.0,-10286.0,5304.0,1608.0
2552.0,732.0,17240.0,-5386.0,5636.0,2726.0
2240.0,424.0,17928.0,2023.0,4228.0,5002.0
3908.0,228.0,19452.0,3541.0,-974.0,6768.0
4420.0,76.0,16492.0,8893.0,-8004.0,13852.0
1816.0,2428.0,14360.0,-3532.0,-3873.0,13744.0
1424.0,6224.0,15556.0,-1230.0,39.0,10887.0
1076.0,5028.0,18740.0,-3587.0,-390.0,5352.0
3196.0,-1224.0,20796.0,-11788.0,-1497.0,-3937.0
4352.0,-1184.0,20104.0,-12982.0,-1602.0,-1401.0
5608.0,-1640.0,17988.0,-560.0,-2034.0,5682.0
3068.0,-796.0,16444.0,8222.0,-4692.0,9292.0
2504.0,892.0,13296.0,8042.0,-4268.0,7226.0
3240.0,684.0,15504.0,4240.0,-4947.0,2641.0
4476.0,1036.0,15500.0,-2117.0,-1535.0,-2313.0
5744.0,-1056.0,16176.0,-5988.0,425.0,-4166.0
7336.0,-3568.0,16024.0,692.0,-1765.0,-1617.0
5332.0,-4972.0,14188.0,11557.0,-5230.0,1207.0
3932.0,1324.0,15404.0,12499.0,-9498.0,9217.0
5080.0,1840.0,16572.0,6040.0,-9386.0,7672.0
6056.0,-2296.0,15272.0,-1027.0,-6414.0,733.0
5156.0,-1372.0,12260.0,-7980.0,-1174.0,-844.0
4052.0,-2236.0,10424.0,-4928.0,1875.0,4468.0
3416.0,-2784.0,12616.0,-4227.0,1888.0,5465.0
5452.0,-3776.0,17260.0,-3636.0,-3098.0,2060.0
7656.0,-3592.0,15568.0,-5594.0,-1588.0,343.0
3952.0,-3280.0,15460.0,-10247.0,9796.0,2434.0
-116.0,-6204.0,5728.0,-1289.0,17173.0,6533.0
3744.0,-8508.0,14880.0,-4909.0,26411.0,1484.0
5248.0,-3104.0,10280.0,4430.0,26457.0,-3402.0
-2368.0,356.0,22484.0,5748.0,20882.0,-2624.0
-4784.0,-3552.0,32767.0,27430.0,1414.0,2368.0
880.0,-5200.0,19724.0,8525.0,-3516.0,1125.0
2640.0,-4048.0,14248.0,10525.0,-3619.0,-4108.0
640.0,312.0,14132.0,7172.0,7657.0,-2771.0
-1904.0,-128.0,17900.0,3720.0,13630.0,-965.0
468.0,-1980.0,20008.0,2065.0,4070.0,-3515.0
3680.0,-736.0,16944.0,352.0,-206.0,-3109.0
3180.0,-1004.0,15888.0,2446.0,527.0,1053.0
1972.0,-1680.0,16044.0,5588.0,757.0,3943.0
1168.0,-2724.0,16228.0,3096.0,2312.0,3857.0
-492.0,-2948.0,15848.0,3065.0,4986.0,2029.0
-2272.0,-1620.0,16284.0,3297.0,7678.0,143.0
-2224.0,-1084.0,16500.0,2956.0,7450.0,-643.0
