AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-7548.0,2532.0,21064.0,1690.0,5869.0,-1803.0
-9860.0,3864.0,25000.0,1433.0,2328.0,444.0
-8756.0,3324.0,24680.0,1229.0,-1476.0,2251.0
-5492.0,1988.0,20936.0,1207.0,-3929.0,3409.0
-1860.0,-764.0,16412.0,368.0,-4658.0,3789.0
936.0,-4348.0,11784.0,410.0,-3641.0,2825.0
3648.0,-7764.0,8900.0,2220.0,-737.0,623.0
4460.0,-8824.0,7764.0,4390.0,3409.0,-2877.0
2068.0,-5840.0,10484.0,5053.0,7716.0,-5374.0
-2712.0,-980.0,15564.0,4433.0,9447.0,-5439.0
-7968.0,3364.0,22404.0,3323.0,7388.0,-3175.0
-10932.0,5948.0,26276.0,2803.0,3031.0,-448.0
-9820.0,6660.0,25616.0,2131.0,-964.0,2536.0
-6152.0,4096.0,21336.0,-328.0,-3629.0,5133.0
-1916.0,-1484.0,15928.0,-2709.0,-4555.0,5610.0
1696.0,-7304.0,11296.0,-1903.0,-3391.0,3407.0
4280.0,-10524.0,7940.0,1367.0,-23.0,-296.0
4348.0,-8740.0,8632.0,4219.0,4789.0,-3761.0
-336.0,-3368.0,13604.0,5287.0,9125.0,-5283.0
-7076.0,2288.0,20332.0,4659.0,8265.0,-3420.0
-10992.0,5580.0,25428.0,1917.0,3218.0,95.0
-9440.0,4560.0,25660.0,152.0,-1508.0,2100.0
-5848.0,2176.0,21644.0,-1008.0,-4317.0,3034.0
-2052.0,-968.0,17276.0,-622.0,-4702.0,3199.0
-168.0,-3404.0,14000.0,933.0,-3294.0,2472.0
1308.0,-4764.0,11256.0,2421.0,-1424.0,675.0
2288.0,-4592.0,9272.0,3239.0,1244.0,-1074.0
2144.0,-3264.0,10044.0,1933.0,4476.0,-1720.0
-1768.0,-1212.0,15168.0,579.0,7119.0,-1395.0
-7340.0,880.0,24428.0,3846.0,7240.0,173.0
-14396.0,7564.0,31404.0,6566.0,2072.0,2819.0
