AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-1608.0,10052.0,16884.0,8419.0,2913.0,-2037.0
-852.0,6584.0,15836.0,4684.0,1126.0,-1633.0
-1220.0,8232.0,15780.0,1132.0,-300.0,-1177.0
-104.0,9480.0,14528.0,-8301.0,-330.0,-883.0
80.0,16664.0,17856.0,-32646.0,675.0,-612.0
1096.0,18692.0,14700.0,-32768.0,2223.0,2552.0
-224.0,12684.0,8124.0,-32768.0,-1187.0,3646.0
916.0,3596.0,-192.0,-32768.0,2368.0,12623.0
-876.0,-6980.0,-3536.0,-32768.0,5919.0,15534.0
-1460.0,-22116.0,-9888.0,-32768.0,22040.0,9260.0
-6100.0,-21240.0,-4892.0,-32768.0,20756.0,-206.0
-5056.0,-20680.0,-7548.0,-32768.0,14451.0,-731.0
-3932.0,-26900.0,-8304.0,-32768.0,6366.0,1944.0
-5060.0,-20572.0,-3992.0,-21300.0,5190.0,1645.0
-4196.0,-19136.0,-3160.0,-13491.0,650.0,873.0
-3608.0,-19076.0,-5720.0,-5557.0,-763.0,1272.0
-3804.0,-21552.0,-7096.0,4944.0,232.0,-631.0
-4972.0,-21684.0,-6212.0,13211.0,-3230.0,217.0
-4796.0,-24596.0,-5672.0,27515.0,-5887.0,-1824.0
-4108.0,-26868.0,-7960.0,32767.0,-6720.0,-3256.0
-2660.0,-26864.0,-7780.0,32767.0,-5455.0,-4603.0
-1688.0,-25988.0,-7408.0,32767.0,-3772.0,-5167.0
-3428.0,-22396.0,-6180.0,32767.0,-6459.0,-2056.0
-5932.0,-17524.0,-4728.0,32767.0,-20121.0,2924.0
3696.0,-7596.0,-13612.0,32767.0,-24083.0,945.0
6448.0,15976.0,-9592.0,32767.0,2301.0,-7496.0
44.0,32767.0,9336.0,32767.0,12487.0,4186.0
-6028.0,25504.0,18748.0,24504.0,2596.0,12389.0
-460.0,2256.0,14300.0,15320.0,-6410.0,-1002.0
5164.0,9640.0,7888.0,24358.0,5060.0,-5086.0
-3028.0,21160.0,12216.0,15496.0,6406.0,7070.0
-2476.0,20912.0,14180.0,-2315.0,-358.0,4454.0
920.0,24144.0,12672.0,-22993.0,-1429.0,364.0
808.0,23776.0,11548.0,-32768.0,516.0,-192.0
-20.0,23792.0,8056.0,-32768.0,-379.0,225.0
1392.0,19236.0,816.0,-32768.0,-9276.0,4751.0
5864.0,6716.0,-2328.0,-32768.0,8026.0,3188.0
4688.0,192.0,-16380.0,-32768.0,11177.0,-595.0
-56.0,-13592.0,-25580.0,-32768.0,18339.0,15413.0
-6156.0,-32768.0,-13636.0,-32768.0,18531.0,10380.0
-3032.0,-26692.0,-4368.0,-32768.0,12415.0,4543.0
-2988.0,-16788.0,-6268.0,-29758.0,5275.0,7377.0
-3264.0,-22432.0,-5432.0,-20722.0,6203.0,-986.0
-2824.0,-20640.0,-5572.0,-10018.0,2721.0,-2125.0
-672.0,-17876.0,-9488.0,-641.0,4420.0,-601.0
-3540.0,-19076.0,-7716.0,5882.0,3352.0,-1393.0
-2608.0,-22748.0,-8792.0,15495.0,1441.0,617.0
-2904.0,-26608.0,-8512.0,32767.0,-535.0,-2098.0
-2368.0,-26068.0,-8676.0,32767.0,-1336.0,-1505.0
-2444.0,-26796.0,-8748.0,32767.0,-3018.0,-3335.0
72.0,-28652.0,-8476.0,32767.0,-3362.0,-1037.0
-880.0,-23408.0,-7852.0,32767.0,-6472.0,3974.0
-2888.0,-12916.0,-9484.0,32767.0,-16750.0,8221.0
4352.0,-1112.0,-10568.0,32767.0,-14484.0,4132.0
4532.0,14708.0,-3932.0,32767.0,-5159.0,-5885.0
100.0,32767.0,9316.0,32767.0,17958.0,4720.0
-7596.0,16964.0,23600.0,12698.0,-1060.0,12815.0
-292.0,2796.0,9588.0,9759.0,-9390.0,-5135.0
4296.0,17300.0,7612.0,12102.0,2395.0,-1108.0
-2128.0,19768.0,13020.0,4315.0,4979.0,3682.0
-948.0,17836.0,15108.0,-7908.0,-1072.0,-851.0
2260.0,19916.0,13468.0,-24569.0,-1432.0,-870.0
980.0,19548.0,10624.0,-32768.0,836.0,-1165.0
448.0,20860.0,8208.0,-32768.0,446.0,817.0
1428.0,14432.0,3540.0,-32768.0,76.0,1492.0
2932.0,7820.0,-2696.0,-32768.0,1968.0,-253.0
4544.0,3332.0,-15460.0,-32768.0,5462.0,2607.0
1976.0,-19048.0,-30120.0,-32768.0,21782.0,22448.0
-6812.0,-32768.0,-20428.0,-32768.0,25500.0,8528.0
-7428.0,-32768.0,-8400.0,-32768.0,7570.0,-1881.0
-2800.0,-20884.0,-8496.0,-21375.0,2607.0,7927.0
-1784.0,-15740.0,-4920.0,-13828.0,2808.0,935.0
-2292.0,-13972.0,-7792.0,-15281.0,1145.0,528.0
-1980.0,-20536.0,-9492.0,-6379.0,2809.0,-567.0
-3940.0,-21856.0,-12336.0,9750.0,1051.0,2844.0
-3944.0,-17212.0,-7972.0,19891.0,-802.0,461.0
-3552.0,-19924.0,-6348.0,28602.0,-3304.0,-2145.0
-2852.0,-30412.0,-8060.0,32767.0,-5335.0,-4167.0
-112.0,-32768.0,-15952.0,32767.0,-4019.0,-6765.0
2368.0,-30536.0,-20044.0,32767.0,3243.0,-5444.0
-3648.0,-11344.0,-14068.0,32767.0,-478.0,6276.0
-240.0,4176.0,-7092.0,32767.0,-14831.0,13792.0
-320.0,4912.0,512.0,32767.0,-21358.0,4864.0
2228.0,28840.0,1584.0,32767.0,-196.0,-19216.0
-328.0,30528.0,17748.0,29929.0,6887.0,5431.0
-3452.0,18112.0,19060.0,626.0,-5448.0,-1190.0
3072.0,10012.0,15596.0,-10301.0,-4227.0,-5019.0
1452.0,7416.0,12828.0,-10019.0,2237.0,-497.0
-1460.0,13604.0,12624.0,-17878.0,6046.0,1483.0
-1816.0,17964.0,14540.0,-32768.0,2013.0,2397.0
-520.0,18640.0,11060.0,-32768.0,-198.0,3916.0
-24.0,15628.0,6076.0,-32768.0,-2097.0,2830.0
1768.0,9040.0,-8380.0,-32768.0,-3125.0,1028.0
5308.0,576.0,-32768.0,-32768.0,8859.0,16163.0
-2472.0,-32768.0,-29848.0,-32768.0,19316.0,16936.0
-6728.0,-32768.0,-17472.0,-32768.0,1151.0,-4831.0
-344.0,-24920.0,-7620.0,2003.0,2101.0,6501.0
-992.0,-4748.0,716.0,-7076.0,4758.0,4665.0
-1668.0,-12432.0,-5196.0,-23512.0,4230.0,-1937.0
-956.0,-22452.0,-10452.0,-12290.0,3974.0,-539.0
-1332.0,-20224.0,-10748.0,7929.0,4520.0,1531.0
-3084.0,-17592.0,-7864.0,19061.0,2542.0,1623.0
-1840.0,-20908.0,-7468.0,29495.0,162.0,838.0
-1528.0,-24916.0,-8140.0,32767.0,-847.0,468.0
-1364.0,-32768.0,-11548.0,32767.0,-887.0,-1936.0
2064.0,-32768.0,-16132.0,32767.0,2588.0,-4594.0
-1424.0,-13688.0,-15160.0,32767.0,2543.0,5850.0
-1308.0,1288.0,-6508.0,32767.0,-8114.0,17016.0
2892.0,22488.0,2044.0,32767.0,-9123.0,10086.0
-1360.0,27484.0,13684.0,32767.0,4485.0,2617.0
-5812.0,17468.0,19708.0,20070.0,-7708.0,-420.0
2456.0,11268.0,15436.0,4387.0,-10474.0,-1741.0
3280.0,7120.0,11868.0,4248.0,-1347.0,-9155.0
-752.0,11252.0,14144.0,813.0,1871.0,406.0
-608.0,8528.0,14184.0,-6186.0,-616.0,1430.0
744.0,13328.0,14032.0,-19510.0,136.0,-672.0
212.0,23840.0,14468.0,-32768.0,1426.0,3265.0
-892.0,26128.0,10548.0,-32768.0,-893.0,5857.0
996.0,13764.0,-3492.0,-32768.0,-2069.0,5243.0
4200.0,1924.0,-27376.0,-32768.0,1549.0,4402.0
-3876.0,-31068.0,-32648.0,-32768.0,16668.0,22512.0
-8256.0,-32768.0,-12576.0,-32768.0,6053.0,407.0
-1616.0,-29004.0,-8828.0,-12740.0,-1354.0,8422.0
32.0,-14464.0,-2436.0,-5623.0,1629.0,4932.0
-1156.0,-4500.0,-2736.0,-23041.0,4019.0,4264.0
-2044.0,-23040.0,-9676.0,-20721.0,3961.0,-3533.0
-2736.0,-22148.0,-10796.0,-2485.0,2869.0,4235.0
-2684.0,-17984.0,-8888.0,12437.0,3153.0,1444.0
-3316.0,-19316.0,-7600.0,23247.0,1285.0,-500.0
-2980.0,-27160.0,-9092.0,32767.0,-1396.0,-1765.0
-1784.0,-32768.0,-12716.0,32767.0,-1683.0,-5989.0
1348.0,-32768.0,-19852.0,32767.0,4101.0,-9126.0
-2864.0,-15164.0,-19216.0,32767.0,5071.0,-1506.0
-3004.0,-552.0,-11352.0,32767.0,-9063.0,12717.0
7188.0,19996.0,-6592.0,32767.0,-9579.0,15865.0
812.0,28136.0,12204.0,32767.0,831.0,1999.0
-4764.0,19372.0,20176.0,26959.0,-6583.0,-2101.0
2252.0,12324.0,17704.0,7033.0,-9981.0,-2777.0
4972.0,7232.0,11972.0,6821.0,-1686.0,-9887.0
476.0,11120.0,13224.0,3191.0,2989.0,1102.0
684.0,11188.0,15224.0,-6160.0,1631.0,3814.0
852.0,19192.0,14644.0,-25597.0,2487.0,519.0
-356.0,26140.0,11940.0,-32768.0,3492.0,3999.0
-1696.0,21056.0,8304.0,-32768.0,433.0,4888.0
2144.0,9936.0,-4096.0,-32768.0,-3942.0,3317.0
6200.0,2144.0,-30956.0,-32768.0,2040.0,14406.0
-3984.0,-32768.0,-30040.0,-32768.0,16809.0,24477.0
-6252.0,-32768.0,-14064.0,-32768.0,10921.0,2746.0
-2152.0,-23648.0,-4040.0,-3827.0,5412.0,7063.0
-1112.0,-10444.0,2832.0,-4804.0,5750.0,5514.0
-1560.0,-7484.0,-1356.0,-21448.0,7004.0,834.0
-1732.0,-25380.0,-6324.0,-13775.0,4085.0,-3969.0
-1612.0,-23448.0,-9448.0,7188.0,3104.0,2159.0
-2592.0,-17052.0,-5864.0,18445.0,1718.0,68.0
-2676.0,-21860.0,-5120.0,28301.0,-527.0,-1705.0
-2360.0,-30144.0,-7708.0,32767.0,-2342.0,-3769.0
-852.0,-32768.0,-12380.0,32767.0,-1157.0,-8659.0
1980.0,-29652.0,-19188.0,32767.0,4601.0,-9663.0
-4784.0,-6256.0,-16028.0,32767.0,2705.0,4881.0
572.0,7184.0,-8912.0,32767.0,-11847.0,13661.0
5808.0,28140.0,2004.0,32767.0,-10102.0,6000.0
-1272.0,25740.0,14472.0,32767.0,1340.0,2862.0
-3860.0,16676.0,18800.0,18385.0,-9354.0,3482.0
4836.0,8564.0,13908.0,7930.0,-10388.0,-5453.0
7536.0,12328.0,12512.0,8068.0,-1394.0,-2954.0
1408.0,18152.0,15304.0,-5244.0,5583.0,5550.0
-712.0,15004.0,16420.0,-20604.0,544.0,1778.0
2448.0,13172.0,13352.0,-32621.0,-621.0,-1187.0
2164.0,15136.0,13072.0,-32768.0,2201.0,1546.0
1808.0,15032.0,13844.0,-32768.0,1397.0,5957.0
2104.0,14080.0,6660.0,-32768.0,-768.0,7830.0
3204.0,4372.0,-9600.0,-32768.0,2923.0,8948.0
3504.0,-13204.0,-25444.0,-32768.0,15162.0,22367.0
-5956.0,-32768.0,-15832.0,-32768.0,16966.0,11584.0
-5016.0,-31212.0,-8012.0,-32768.0,10007.0,9789.0
-3156.0,-29364.0,-5612.0,-26184.0,2928.0,9849.0
-448.0,-18372.0,-2008.0,-15401.0,5918.0,4694.0
-2716.0,-12932.0,-3692.0,-14614.0,4383.0,1392.0
-1656.0,-20360.0,-6044.0,-9075.0,1199.0,-1656.0
-1516.0,-21796.0,-7980.0,4913.0,642.0,2240.0
-2708.0,-17524.0,-6964.0,15338.0,1029.0,2047.0
-3692.0,-25024.0,-5532.0,32767.0,-1405.0,-1670.0
-2640.0,-30220.0,-8500.0,32767.0,-3632.0,-2924.0
344.0,-32768.0,-15428.0,32767.0,-898.0,-7970.0
712.0,-24352.0,-21292.0,32767.0,5467.0,-8034.0
-6712.0,-2532.0,-13708.0,32767.0,-1886.0,9553.0
7436.0,19300.0,-2312.0,32767.0,-13202.0,18554.0
4400.0,29040.0,11992.0,32767.0,-2795.0,9080.0
-2628.0,9356.0,20692.0,32767.0,374.0,3388.0
1928.0,6672.0,15280.0,22942.0,-1926.0,2121.0
-60.0,10332.0,15252.0,21170.0,-272.0,-111.0
260.0,12940.0,12704.0,13742.0,-1260.0,1011.0
1384.0,14264.0,13712.0,4254.0,482.0,3310.0
960.0,11024.0,13152.0,-126.0,594.0,1107.0
1256.0,11172.0,13304.0,-3408.0,2018.0,535.0
172.0,16036.0,15176.0,-16822.0,3140.0,-129.0
168.0,17760.0,14812.0,-32768.0,2394.0,-60.0
464.0,16724.0,12724.0,-32768.0,1417.0,2112.0
1672.0,10624.0,9688.0,-32768.0,3406.0,3538.0
2204.0,6612.0,1532.0,-32768.0,5217.0,2188.0
4232.0,-3656.0,-13376.0,-32768.0,12459.0,5605.0
-1344.0,-24688.0,-18320.0,-32768.0,18066.0,6946.0
-6988.0,-32768.0,-12152.0,-32768.0,10977.0,5358.0
-1856.0,-31908.0,-7464.0,-23226.0,4567.0,3238.0
-2104.0,-19080.0,-640.0,-7193.0,5415.0,2562.0
-1916.0,-11432.0,-864.0,-11443.0,1736.0,802.0
-1448.0,-22656.0,-5448.0,-4451.0,286.0,-5033.0
-1384.0,-19780.0,-5684.0,6914.0,709.0,-326.0
-2048.0,-19520.0,-3372.0,16369.0,612.0,-722.0
-2424.0,-23776.0,-2964.0,30077.0,-702.0,-2223.0
-1312.0,-27844.0,-5340.0,32767.0,-946.0,-2920.0
-188.0,-26668.0,-7284.0,32767.0,1739.0,-4944.0
160.0,-24348.0,-8856.0,32767.0,5208.0,-5980.0
-3404.0,-18096.0,-5312.0,32767.0,1808.0,275.0
-428.0,-1980.0,-10240.0,32767.0,-9853.0,8713.0
