AccX,AccY,AccZ,GyroX,GyroY,GyroZ
7676.0,-548.0,15048.0,1773.0,1286.0,270.0
7736.0,-512.0,15108.0,1687.0,1245.0,281.0
7720.0,-580.0,15000.0,1712.0,1328.0,303.0
7564.0,-472.0,15144.0,1705.0,1226.0,336.0
7672.0,-536.0,15028.0,1657.0,1218.0,286.0
7708.0,-572.0,15044.0,1685.0,1186.0,268.0
7612.0,-652.0,15196.0,1720.0,1143.0,316.0
7756.0,-632.0,15144.0,1766.0,1186.0,324.0
7780.0,-572.0,15144.0,1822.0,1215.0,360.0
7612.0,-328.0,15308.0,1730.0,1233.0,372.0
7712.0,-396.0,15208.0,1715.0,1315.0,296.0
7732.0,-460.0,15232.0,1742.0,1350.0,281.0
7740.0,-508.0,15276.0,1725.0,1394.0,264.0
7668.0,-472.0,15068.0,1666.0,1423.0,259.0
7780.0,-424.0,15184.0,1632.0,1461.0,274.0
7768.0,-416.0,15148.0,1693.0,1462.0,236.0
7856.0,-332.0,15276.0,1783.0,1471.0,231.0
7752.0,-480.0,15072.0,1752.0,1516.0,251.0
7692.0,-568.0,15120.0,1851.0,1553.0,248.0
7592.0,-492.0,15196.0,1922.0,1420.0,328.0
7564.0,-384.0,15040.0,1932.0,1308.0,267.0
7640.0,-368.0,15032.0,1804.0,1357.0,241.0
7700.0,-456.0,15100.0,1775.0,1328.0,212.0
7740.0,-556.0,15008.0,1780.0,1356.0,120.0
7728.0,-480.0,15108.0,1728.0,1343.0,163.0
7600.0,-552.0,15212.0,1651.0,1347.0,142.0
7640.0,-640.0,15128.0,1750.0,1334.0,174.0
7560.0,-576.0,15136.0,1858.0,1275.0,255.0
7652.0,-520.0,15084.0,1936.0,1325.0,329.0
7692.0,-460.0,15052.0,1828.0,1378.0,274.0
7576.0,-384.0,15020.0,1774.0,1393.0,301.0
7672.0,-356.0,14964.0,1695.0,1380.0,207.0
7612.0,-452.0,14956.0,1700.0,1294.0,220.0
7632.0,-520.0,15004.0,1813.0,1245.0,178.0
7660.0,-472.0,15148.0,1832.0,1228.0,220.0
7692.0,-404.0,15232.0,1769.0,1227.0,212.0
7712.0,-436.0,15176.0,1790.0,1246.0,232.0
7756.0,-436.0,15044.0,1726.0,1274.0,277.0
7656.0,-456.0,15112.0,1772.0,1284.0,261.0
7556.0,-448.0,15216.0,1751.0,1253.0,300.0
7616.0,-396.0,15076.0,1945.0,1214.0,290.0
7644.0,-300.0,15100.0,1841.0,1219.0,227.0
7628.0,-296.0,15140.0,1650.0,1273.0,134.0
7680.0,-500.0,15220.0,1700.0,1343.0,193.0
7728.0,-580.0,15084.0,1771.0,1309.0,242.0
7692.0,-536.0,15080.0,1826.0,1289.0,307.0
7632.0,-440.0,15116.0,1847.0,1302.0,376.0
7588.0,-508.0,15156.0,1817.0,1344.0,352.0
7664.0,-432.0,15076.0,1756.0,1329.0,382.0
7620.0,-444.0,15016.0,1777.0,1349.0,369.0
7696.0,-420.0,15112.0,1835.0,1388.0,373.0
7576.0,-276.0,15076.0,1727.0,1307.0,289.0
7668.0,-352.0,15072.0,1572.0,1290.0,257.0
7752.0,-472.0,15136.0,1565.0,1348.0,222.0
7716.0,-420.0,15164.0,1655.0,1349.0,252.0
