AccX,AccY,AccZ,GyroX,GyroY,GyroZ
5388.0,180.0,2280.0,-22744.0,19632.0,-1429.0
2988.0,6532.0,18016.0,-21141.0,32767.0,271.0
3524.0,936.0,32767.0,-4281.0,32767.0,-3059.0
700.0,11820.0,17704.0,-9200.0,22413.0,-3127.0
-12148.0,15048.0,31516.0,-13862.0,-8035.0,7683.0
-11192.0,1156.0,28140.0,-562.0,-18899.0,-883.0
-7176.0,1680.0,14380.0,25341.0,-25692.0,-3576.0
4736.0,10700.0,-112.0,32767.0,-19526.0,439.0
8604.0,16692.0,-2552.0,20407.0,-15491.0,1053.0
7356.0,12460.0,2372.0,2123.0,-5703.0,-2261.0
4568.0,7048.0,-2452.0,-16601.0,10595.0,-191.0
1824.0,6720.0,4860.0,-24922.0,30604.0,1593.0
-816.0,6556.0,25824.0,-23281.0,32767.0,2009.0
-1216.0,2552.0,32767.0,-8988.0,32767.0,-3934.0
-6012.0,9964.0,16392.0,-18896.0,20702.0,4968.0
-12572.0,5180.0,32767.0,-13185.0,-12268.0,2125.0
-12944.0,-8748.0,28900.0,11248.0,-24383.0,-1145.0
-8976.0,-1796.0,12396.0,32767.0,-32008.0,-3204.0
3120.0,12752.0,692.0,32767.0,-26283.0,4910.0
6652.0,16972.0,-2972.0,22745.0,-19686.0,1573.0
7968.0,9868.0,-2184.0,1810.0,-11339.0,-1965.0
6516.0,2456.0,-2928.0,-13237.0,1961.0,-1127.0
516.0,7280.0,-2984.0,-24092.0,22206.0,245.0
1140.0,5960.0,13056.0,-29837.0,32767.0,974.0
-1812.0,4324.0,32767.0,-17731.0,32767.0,974.0
-260.0,8284.0,18644.0,-13015.0,32767.0,-3030.0
-14012.0,6088.0,32300.0,-15037.0,7351.0,2480.0
-10548.0,-1620.0,32767.0,-3520.0,-12694.0,4079.0
-14156.0,-7080.0,25628.0,20109.0,-25508.0,-2925.0
-4492.0,4720.0,12516.0,32767.0,-27607.0,-715.0
2372.0,10404.0,5368.0,32767.0,-24671.0,1911.0
1828.0,10380.0,3460.0,23876.0,-19222.0,2437.0
4540.0,8244.0,1608.0,7555.0,-11490.0,-1298.0
5712.0,4348.0,-2376.0,-1715.0,-3782.0,-2764.0
