AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-224.0,3608.0,15804.0,2776.0,3123.0,-2633.0
-840.0,4204.0,15772.0,3345.0,3362.0,-1681.0
-1380.0,4028.0,15452.0,3465.0,3457.0,-1908.0
-1372.0,4772.0,15772.0,4074.0,4116.0,-1203.0
-1792.0,4576.0,16664.0,3578.0,3638.0,-948.0
-1268.0,5200.0,17072.0,2884.0,2373.0,-1135.0
-1416.0,5360.0,16344.0,2009.0,1787.0,-1034.0
-1120.0,4268.0,15448.0,2453.0,2395.0,-980.0
-1516.0,5336.0,15920.0,2529.0,2849.0,-1018.0
-1892.0,5496.0,16500.0,2242.0,2051.0,-1027.0
-1852.0,5944.0,14988.0,2681.0,940.0,-1113.0
-1684.0,5768.0,14680.0,3766.0,1473.0,-655.0
-2016.0,6252.0,15480.0,3894.0,1141.0,-463.0
-2000.0,7020.0,14988.0,2314.0,583.0,-1054.0
-1636.0,7684.0,15332.0,-1390.0,201.0,-1475.0
-1512.0,9792.0,15616.0,-11321.0,-104.0,-2976.0
-2088.0,14936.0,15804.0,-32768.0,279.0,-5045.0
-2464.0,16568.0,16636.0,-32768.0,-565.0,-5288.0
-1428.0,13236.0,13564.0,-32768.0,-4490.0,-8820.0
3300.0,11836.0,4248.0,-32768.0,-7213.0,-7454.0
1984.0,580.0,-11800.0,-32768.0,-6721.0,7451.0
2184.0,-29204.0,-20380.0,-32768.0,8104.0,16042.0
-3728.0,-32768.0,-7392.0,-32768.0,18904.0,4693.0
-5728.0,-23396.0,3424.0,-32768.0,20572.0,389.0
-4976.0,-19420.0,-1216.0,-20966.0,11874.0,-2693.0
-2052.0,-17584.0,-2500.0,-15512.0,5852.0,-3664.0
-2900.0,-18520.0,-3128.0,-10013.0,-842.0,-1464.0
-808.0,-21924.0,-5608.0,-2634.0,2941.0,-2986.0
-3196.0,-19740.0,-4124.0,4427.0,2718.0,-3675.0
-2164.0,-23616.0,-3084.0,15408.0,-290.0,-4285.0
-3424.0,-27208.0,-1368.0,32767.0,-4208.0,-4363.0
124.0,-28420.0,-4684.0,32767.0,-395.0,-2979.0
-1384.0,-27276.0,-10816.0,32767.0,2675.0,-8107.0
-708.0,-30228.0,-9976.0,32767.0,5298.0,-10213.0
-3768.0,-13464.0,-17660.0,32767.0,-3039.0,-5427.0
3452.0,11856.0,-7988.0,32767.0,1981.0,10422.0
764.0,30532.0,4304.0,32767.0,-10060.0,18207.0
4312.0,29004.0,12376.0,32767.0,3303.0,4789.0
1340.0,11664.0,15820.0,32767.0,7334.0,2686.0
828.0,10096.0,13528.0,31462.0,4236.0,4513.0
-936.0,15320.0,11720.0,23698.0,-351.0,6033.0
1032.0,16876.0,10284.0,15957.0,-3172.0,2723.0
1340.0,18360.0,12172.0,7262.0,-4199.0,652.0
1400.0,20792.0,11036.0,-7945.0,-4136.0,-2824.0
3244.0,16748.0,9696.0,-18982.0,-1123.0,-3625.0
2084.0,19628.0,12152.0,-32768.0,925.0,-4312.0
1816.0,28608.0,13956.0,-32768.0,821.0,-8688.0
3384.0,23936.0,4956.0,-32768.0,258.0,-8734.0
2468.0,7808.0,164.0,-32768.0,-3977.0,-6247.0
4972.0,736.0,-13412.0,-32768.0,-5542.0,-4314.0
-3336.0,-9156.0,-20028.0,-32768.0,-10258.0,21103.0
-756.0,-32768.0,-14656.0,-32768.0,6214.0,18699.0
536.0,-26136.0,32.0,-31213.0,16532.0,1140.0
-2884.0,-13480.0,5412.0,-21160.0,12175.0,5518.0
-2232.0,-21380.0,24.0,-16686.0,5005.0,-988.0
-1508.0,-20636.0,-1672.0,-8953.0,706.0,2696.0
-764.0,-21700.0,-2700.0,-1982.0,-289.0,3284.0
-2276.0,-21912.0,-1264.0,7858.0,-1877.0,-1438.0
-664.0,-26132.0,-1724.0,23815.0,-1207.0,-1525.0
-1324.0,-28668.0,-3936.0,32767.0,-938.0,-2870.0
-36.0,-28316.0,-8160.0,32767.0,1619.0,-1783.0
532.0,-28324.0,-8500.0,32767.0,5845.0,-1709.0
-1792.0,-15312.0,-12564.0,32767.0,2758.0,2054.0
1384.0,6804.0,-11284.0,32767.0,-4660.0,14903.0
5608.0,26520.0,-2088.0,32767.0,-4955.0,18741.0
3052.0,30244.0,8360.0,32767.0,-586.0,7429.0
1868.0,22236.0,15052.0,32767.0,2908.0,4038.0
-160.0,15652.0,12912.0,18136.0,315.0,4208.0
1368.0,13992.0,8224.0,12197.0,-2634.0,4607.0
1532.0,17244.0,8868.0,5172.0,-2554.0,2491.0
620.0,22156.0,10184.0,-9575.0,-2634.0,-2117.0
2056.0,13456.0,9780.0,-16297.0,-3281.0,-3875.0
2540.0,9564.0,10076.0,-14399.0,-662.0,-3578.0
1036.0,23872.0,14180.0,-32768.0,-402.0,-4679.0
4384.0,32767.0,13136.0,-32768.0,1143.0,-3917.0
5320.0,24856.0,-284.0,-32768.0,5444.0,-2830.0
4520.0,5012.0,-10220.0,-32768.0,9420.0,-1473.0
3040.0,-5848.0,-19624.0,-32768.0,9354.0,-1532.0
-3164.0,-31240.0,-27064.0,-32768.0,16306.0,19561.0
-6696.0,-32768.0,-5844.0,-32768.0,21448.0,2282.0
-5716.0,-17288.0,5096.0,-26828.0,10761.0,-3297.0
-1620.0,-14916.0,320.0,-27802.0,960.0,-692.0
324.0,-18588.0,-4344.0,-28031.0,-735.0,-1604.0
-1232.0,-25904.0,-4568.0,-9634.0,1914.0,175.0
-1860.0,-21836.0,-4068.0,6418.0,4527.0,-392.0
-1884.0,-15436.0,-2652.0,8079.0,1647.0,-2485.0
-1096.0,-22044.0,-5044.0,15136.0,-2294.0,-3990.0
-976.0,-24936.0,-3956.0,32369.0,-3054.0,3290.0
-572.0,-26592.0,-3780.0,32767.0,-2907.0,3718.0
-428.0,-29072.0,-8412.0,32767.0,-814.0,3523.0
-364.0,-27128.0,-8056.0,32767.0,508.0,4465.0
244.0,-13560.0,-13960.0,32767.0,-4095.0,11394.0
3676.0,7996.0,-9444.0,32767.0,-8787.0,21862.0
4184.0,28288.0,4100.0,32767.0,-9947.0,25940.0
964.0,28140.0,11236.0,32767.0,-4889.0,6750.0
2436.0,13488.0,12288.0,32767.0,273.0,4223.0
700.0,13560.0,13156.0,24585.0,140.0,3533.0
944.0,18156.0,11944.0,10553.0,-1672.0,2140.0
1792.0,15660.0,11012.0,-949.0,-808.0,-15.0
1464.0,14336.0,11260.0,-6901.0,281.0,-2553.0
1264.0,11476.0,11476.0,-8467.0,419.0,-3221.0
1168.0,14328.0,12468.0,-14855.0,604.0,-3638.0
1280.0,22448.0,14072.0,-32768.0,1327.0,-6152.0
3160.0,26396.0,11872.0,-32768.0,2544.0,-11452.0
4568.0,17732.0,3704.0,-32768.0,4488.0,-9287.0
3324.0,4360.0,-3936.0,-32768.0,2320.0,-3027.0
708.0,-10676.0,-13400.0,-32768.0,3091.0,6494.0
-460.0,-31520.0,-18180.0,-32768.0,16285.0,7709.0
-6180.0,-32768.0,-3912.0,-32768.0,11584.0,3196.0
1208.0,-20456.0,-4408.0,-32768.0,10424.0,4401.0
-2856.0,-19696.0,412.0,-23212.0,8177.0,1151.0
-1368.0,-17964.0,-3128.0,-14323.0,5193.0,-1095.0
-744.0,-18172.0,-4080.0,-8417.0,3736.0,-1115.0
-1972.0,-21564.0,-3936.0,4730.0,2220.0,-997.0
-2244.0,-18064.0,-2548.0,12853.0,183.0,-207.0
-1412.0,-16564.0,-3336.0,10710.0,-2817.0,-1091.0
-832.0,-24056.0,-4312.0,21429.0,-2183.0,177.0
-1692.0,-31264.0,-5356.0,32767.0,-1393.0,1553.0
-1060.0,-32340.0,-7608.0,32767.0,-71.0,2983.0
-752.0,-23488.0,-6496.0,32767.0,-1245.0,5837.0
-1420.0,-8232.0,-5040.0,32767.0,-5995.0,13171.0
1692.0,3456.0,-408.0,32767.0,-8163.0,18873.0
4156.0,7456.0,4008.0,32767.0,-7357.0,19701.0
1536.0,27304.0,10776.0,32767.0,-3658.0,11924.0
580.0,19884.0,13772.0,32767.0,-1863.0,2054.0
1452.0,10092.0,14292.0,24888.0,-4.0,1970.0
-128.0,12464.0,13124.0,19060.0,-1259.0,1516.0
308.0,14652.0,12748.0,9072.0,-2677.0,506.0
1752.0,15424.0,10512.0,-1598.0,-1491.0,-2587.0
1352.0,10880.0,11684.0,-5229.0,959.0,-1284.0
720.0,7916.0,13644.0,-2991.0,1193.0,-1121.0
668.0,14076.0,13560.0,-8276.0,914.0,-1575.0
452.0,17080.0,13112.0,-25652.0,1403.0,-3816.0
816.0,17452.0,14324.0,-32768.0,1881.0,-6595.0
1832.0,17812.0,14520.0,-32768.0,2590.0,-10725.0
3708.0,19764.0,4516.0,-32768.0,4901.0,-9980.0
2364.0,4180.0,-6852.0,-32768.0,3082.0,-9182.0
