AccX,AccY,AccZ,GyroX,GyroY,GyroZ
636.0,-2572.0,17096.0,1602.0,1082.0,52.0
756.0,-2744.0,17000.0,1773.0,1251.0,-10.0
708.0,-2656.0,17116.0,1811.0,1247.0,62.0
808.0,-2552.0,17108.0,1645.0,1193.0,210.0
792.0,-2684.0,17052.0,1638.0,1219.0,306.0
644.0,-2800.0,16864.0,1652.0,1208.0,212.0
804.0,-2748.0,17000.0,1749.0,1272.0,320.0
820.0,-2708.0,16876.0,1990.0,1470.0,311.0
808.0,-2568.0,16896.0,2066.0,1387.0,385.0
740.0,-2468.0,16860.0,1712.0,1262.0,367.0
768.0,-2672.0,16836.0,1475.0,1336.0,384.0
772.0,-2884.0,16784.0,1805.0,1356.0,496.0
720.0,-2672.0,16884.0,2038.0,1333.0,431.0
700.0,-2428.0,16880.0,1854.0,1339.0,367.0
736.0,-2572.0,16860.0,1682.0,1309.0,446.0
628.0,-2552.0,16940.0,1875.0,1235.0,412.0
724.0,-2528.0,16816.0,1898.0,1187.0,440.0
808.0,-2548.0,16748.0,1873.0,1246.0,390.0
780.0,-2420.0,16960.0,1733.0,1271.0,440.0
764.0,-2540.0,16780.0,1754.0,1334.0,421.0
756.0,-2516.0,17008.0,1862.0,1273.0,408.0
680.0,-2464.0,16948.0,1914.0,1177.0,424.0
720.0,-2540.0,16904.0,1876.0,1160.0,367.0
808.0,-2480.0,16748.0,1976.0,1318.0,433.0
724.0,-2388.0,16832.0,1881.0,1278.0,394.0
756.0,-2484.0,16960.0,1905.0,1163.0,407.0
672.0,-2416.0,17028.0,1967.0,1041.0,388.0
736.0,-2344.0,16852.0,1873.0,1177.0,437.0
756.0,-2352.0,17072.0,1898.0,1277.0,463.0
664.0,-2360.0,17492.0,1824.0,1127.0,491.0
652.0,-2352.0,17660.0,1827.0,917.0,547.0
808.0,-2280.0,17716.0,1729.0,1155.0,648.0
924.0,-2324.0,17512.0,1813.0,1554.0,412.0
848.0,-2320.0,17324.0,1882.0,1962.0,305.0
820.0,-2364.0,17412.0,2221.0,2007.0,117.0
768.0,-2092.0,17056.0,2286.0,2099.0,-35.0
636.0,-1996.0,16892.0,2007.0,2096.0,-103.0
800.0,-2188.0,16632.0,1868.0,2155.0,-85.0
724.0,-2312.0,16532.0,2099.0,2121.0,-124.0
676.0,-2280.0,16416.0,2144.0,1978.0,-354.0
464.0,-2252.0,16340.0,2064.0,1753.0,-474.0
440.0,-2200.0,16348.0,1793.0,1649.0,-327.0
288.0,-2500.0,16536.0,1693.0,1589.0,-242.0
312.0,-2596.0,16636.0,1749.0,1329.0,-132.0
348.0,-2648.0,16708.0,1739.0,1196.0,-125.0
540.0,-2712.0,16572.0,1818.0,1347.0,-69.0
368.0,-2808.0,16696.0,1985.0,1301.0,-141.0
144.0,-2552.0,17044.0,1769.0,1202.0,-7.0
52.0,-2644.0,17176.0,1309.0,1134.0,310.0
328.0,-2964.0,16852.0,1693.0,1264.0,734.0
536.0,-2612.0,16864.0,2185.0,1453.0,781.0
644.0,-2304.0,16904.0,2089.0,1331.0,615.0
788.0,-2352.0,16460.0,2094.0,1268.0,374.0
716.0,-2268.0,16564.0,2080.0,1169.0,262.0
336.0,-2260.0,16616.0,2064.0,922.0,361.0
264.0,-2136.0,17176.0,1481.0,778.0,458.0
100.0,-2300.0,17324.0,1171.0,672.0,715.0
452.0,-2460.0,16844.0,1409.0,959.0,861.0
664.0,-2496.0,16656.0,2016.0,1256.0,687.0
644.0,-2176.0,16536.0,2245.0,1264.0,332.0
552.0,-2096.0,16596.0,2164.0,1103.0,89.0
588.0,-2000.0,16704.0,1967.0,825.0,245.0
616.0,-2296.0,16872.0,1754.0,649.0,358.0
432.0,-2276.0,17224.0,1648.0,645.0,465.0
516.0,-2160.0,17244.0,1473.0,818.0,539.0
644.0,-2456.0,17320.0,1490.0,998.0,431.0
712.0,-2436.0,17308.0,1974.0,1073.0,253.0
744.0,-2260.0,17528.0,2070.0,1152.0,48.0
620.0,-2276.0,17424.0,1921.0,1300.0,78.0
504.0,-2284.0,17268.0,1738.0,1426.0,222.0
504.0,-2448.0,17016.0,1772.0,1534.0,232.0
612.0,-2408.0,16876.0,2042.0,1621.0,305.0
656.0,-2268.0,16824.0,2216.0,1555.0,377.0
692.0,-2060.0,16856.0,2403.0,1465.0,484.0
724.0,-1880.0,16768.0,2492.0,1248.0,485.0
612.0,-1660.0,16924.0,2212.0,1118.0,221.0
500.0,-1672.0,17012.0,1639.0,1194.0,91.0
408.0,-2096.0,17064.0,1587.0,1313.0,-82.0
432.0,-2256.0,17088.0,1927.0,1413.0,-107.0
496.0,-2276.0,17024.0,1985.0,1499.0,-98.0
520.0,-2460.0,17124.0,2093.0,1546.0,-127.0
652.0,-2352.0,16908.0,2223.0,1431.0,21.0
620.0,-2292.0,16668.0,2077.0,1468.0,131.0
612.0,-2144.0,17012.0,1721.0,1436.0,219.0
648.0,-2108.0,16732.0,1409.0,1379.0,445.0
648.0,-2368.0,16840.0,1534.0,1346.0,393.0
704.0,-2152.0,16756.0,1775.0,1176.0,394.0
680.0,-2036.0,16692.0,1783.0,1226.0,263.0
644.0,-2096.0,16760.0,1833.0,1230.0,224.0
520.0,-2032.0,17020.0,1890.0,1193.0,143.0
412.0,-2068.0,16888.0,1884.0,1216.0,209.0
440.0,-2076.0,17064.0,1829.0,1103.0,258.0
508.0,-2160.0,17024.0,1797.0,1134.0,251.0
512.0,-2120.0,16984.0,1735.0,1208.0,266.0
564.0,-2192.0,17120.0,1810.0,1365.0,178.0
488.0,-2200.0,17156.0,1861.0,1208.0,206.0
588.0,-2232.0,16880.0,1867.0,1292.0,107.0
540.0,-2112.0,17004.0,1992.0,1321.0,159.0
552.0,-2180.0,16860.0,1813.0,1239.0,200.0
620.0,-2228.0,16984.0,1877.0,1295.0,238.0
556.0,-2244.0,17076.0,2051.0,1274.0,266.0
596.0,-2072.0,17064.0,2043.0,1142.0,328.0
564.0,-2088.0,17020.0,1921.0,1318.0,327.0
