AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-5176.0,1968.0,16212.0,1598.0,1394.0,359.0
-5168.0,1524.0,16260.0,1436.0,1361.0,441.0
-5152.0,1496.0,16292.0,1636.0,1306.0,460.0
-5032.0,1464.0,16020.0,1756.0,1294.0,397.0
-5036.0,1476.0,15828.0,1618.0,1457.0,571.0
-5128.0,1612.0,16152.0,1484.0,1429.0,752.0
-5004.0,1740.0,16364.0,1695.0,1428.0,744.0
-5020.0,1520.0,16360.0,2142.0,1295.0,734.0
-5044.0,1600.0,16236.0,2418.0,1223.0,606.0
-5088.0,1772.0,16012.0,2380.0,1181.0,752.0
-5100.0,1728.0,15880.0,2272.0,1287.0,802.0
-5276.0,1428.0,16112.0,1899.0,1354.0,717.0
-5400.0,1444.0,15980.0,1876.0,1362.0,549.0
-5308.0,1768.0,15764.0,1410.0,1426.0,316.0
-5240.0,1760.0,15944.0,903.0,1519.0,166.0
-5308.0,1428.0,16660.0,16.0,1459.0,153.0
-5588.0,-524.0,17184.0,-258.0,1234.0,-186.0
-5692.0,-1648.0,17308.0,1379.0,846.0,-609.0
-5488.0,-636.0,16672.0,3312.0,151.0,-1122.0
-4984.0,1188.0,15864.0,4577.0,66.0,-1685.0
-4464.0,3604.0,14892.0,3880.0,326.0,-1712.0
-4172.0,4564.0,15012.0,1660.0,726.0,-1298.0
-4216.0,4376.0,15348.0,-151.0,1327.0,-683.0
-4724.0,2888.0,16376.0,-2026.0,1547.0,-165.0
-5224.0,-264.0,16752.0,-2008.0,1809.0,241.0
-5564.0,-1928.0,16752.0,1098.0,1641.0,132.0
-5636.0,-784.0,16652.0,3402.0,1080.0,-156.0
-5400.0,592.0,16256.0,4749.0,853.0,-490.0
-4576.0,3356.0,15308.0,5312.0,1133.0,-381.0
-4024.0,6020.0,14792.0,2390.0,1346.0,254.0
-4120.0,5132.0,14888.0,-1085.0,2085.0,870.0
-4588.0,3448.0,15728.0,-2761.0,2450.0,1355.0
-5396.0,1284.0,17256.0,-4236.0,2091.0,1917.0
-5948.0,-3216.0,18244.0,-2194.0,1926.0,1934.0
-6240.0,-4644.0,17840.0,2456.0,1320.0,1331.0
-6436.0,-3404.0,16972.0,6400.0,492.0,617.0
-5960.0,-1476.0,16152.0,8696.0,61.0,-486.0
-5080.0,1948.0,15192.0,9137.0,-54.0,-1000.0
-4020.0,5652.0,14416.0,5796.0,104.0,-993.0
-3648.0,6404.0,14476.0,588.0,1117.0,-845.0
-4008.0,4796.0,15112.0,-2530.0,1982.0,-554.0
-4420.0,3296.0,15932.0,-3979.0,2277.0,-12.0
-5584.0,880.0,17628.0,-5177.0,2205.0,450.0
-6832.0,-3228.0,18588.0,-1864.0,1871.0,888.0
-6716.0,-4080.0,17940.0,4128.0,596.0,671.0
-6316.0,-2768.0,16796.0,9033.0,-194.0,431.0
-5636.0,-288.0,15752.0,12074.0,-415.0,-217.0
-4224.0,3788.0,14552.0,11991.0,-519.0,-329.0
-2844.0,6648.0,13756.0,7581.0,-114.0,-242.0
-2356.0,6816.0,14020.0,1738.0,1394.0,-395.0
-2932.0,6020.0,14392.0,-2627.0,2496.0,-72.0
-3792.0,4736.0,14556.0,-5607.0,3143.0,385.0
-4932.0,2700.0,16668.0,-8371.0,3197.0,719.0
-6116.0,-1112.0,18164.0,-7192.0,3031.0,1149.0
-6728.0,-4204.0,18332.0,-2073.0,2167.0,1131.0
-6432.0,-4228.0,17384.0,3683.0,1249.0,623.0
-6088.0,-1860.0,16464.0,7520.0,476.0,-416.0
-5136.0,1436.0,15456.0,8981.0,80.0,-794.0
-4052.0,4828.0,14628.0,7119.0,191.0,-479.0
-3636.0,5808.0,14552.0,3203.0,987.0,-111.0
-3900.0,4876.0,14628.0,89.0,1956.0,230.0
-4376.0,3568.0,15476.0,-2067.0,2559.0,719.0
-5464.0,1752.0,17308.0,-4409.0,2372.0,1006.0
-6280.0,-1528.0,18136.0,-2351.0,2258.0,989.0
-6808.0,-2228.0,17732.0,2043.0,1522.0,885.0
-6476.0,-1412.0,17008.0,5188.0,570.0,537.0
-5784.0,-376.0,15980.0,7033.0,203.0,-125.0
-4716.0,2032.0,15312.0,7452.0,-91.0,-508.0
-3472.0,4280.0,14544.0,5235.0,148.0,-374.0
-2788.0,4852.0,14500.0,2068.0,1286.0,-355.0
-3492.0,4708.0,14916.0,-541.0,2188.0,99.0
-4512.0,4728.0,16220.0,-3720.0,2365.0,525.0
-6172.0,3844.0,17796.0,-6833.0,2134.0,1114.0
-6988.0,-216.0,17688.0,-6072.0,1856.0,1442.0
-6684.0,-3232.0,16736.0,-1893.0,1011.0,1501.0
-6380.0,-3756.0,16112.0,2822.0,459.0,740.0
-5432.0,-2428.0,15820.0,6327.0,182.0,-37.0
